contig	window_start	window_end	window_size	total_bases_mapped	read_depth
NODE_133_length_119589_cov_30.456477	42000	43000	1000	227142	227
NODE_133_length_119589_cov_30.456477	43000	44000	1000	240827	241
NODE_133_length_119589_cov_30.456477	44000	45000	1000	206494	206
NODE_133_length_119589_cov_30.456477	45000	46000	1000	217331	217
NODE_133_length_119589_cov_30.456477	46000	47000	1000	235530	236
NODE_133_length_119589_cov_30.456477	47000	48000	1000	218779	219
NODE_133_length_119589_cov_30.456477	48000	49000	1000	220074	220
NODE_133_length_119589_cov_30.456477	49000	50000	1000	215947	216
NODE_133_length_119589_cov_30.456477	50000	51000	1000	206298	206
NODE_133_length_119589_cov_30.456477	51000	52000	1000	215391	215
NODE_133_length_119589_cov_30.456477	52000	53000	1000	216864	217
NODE_133_length_119589_cov_30.456477	53000	54000	1000	207537	208
NODE_133_length_119589_cov_30.456477	54000	55000	1000	228105	228
NODE_133_length_119589_cov_30.456477	55000	56000	1000	210674	211
NODE_133_length_119589_cov_30.456477	56000	57000	1000	208478	208
NODE_133_length_119589_cov_30.456477	57000	58000	1000	214953	215
NODE_133_length_119589_cov_30.456477	58000	59000	1000	200392	200
NODE_133_length_119589_cov_30.456477	59000	60000	1000	203818	204
NODE_133_length_119589_cov_30.456477	60000	61000	1000	224301	224
NODE_133_length_119589_cov_30.456477	61000	62000	1000	217146	217
NODE_133_length_119589_cov_30.456477	62000	63000	1000	215093	215
NODE_133_length_119589_cov_30.456477	63000	64000	1000	221407	221
NODE_133_length_119589_cov_30.456477	64000	65000	1000	511444	511
NODE_133_length_119589_cov_30.456477	65000	66000	1000	1050776	1051
NODE_133_length_119589_cov_30.456477	66000	67000	1000	806023	806
NODE_133_length_119589_cov_30.456477	67000	68000	1000	578056	578
NODE_133_length_119589_cov_30.456477	68000	69000	1000	668112	668
NODE_133_length_119589_cov_30.456477	69000	70000	1000	261028	261
NODE_133_length_119589_cov_30.456477	70000	71000	1000	212968	213
NODE_133_length_119589_cov_30.456477	71000	72000	1000	226430	226
NODE_133_length_119589_cov_30.456477	72000	73000	1000	239781	240
NODE_133_length_119589_cov_30.456477	73000	74000	1000	209506	210
NODE_133_length_119589_cov_30.456477	74000	75000	1000	204188	204
NODE_133_length_119589_cov_30.456477	75000	76000	1000	206761	207
NODE_133_length_119589_cov_30.456477	76000	77000	1000	205869	206
NODE_133_length_119589_cov_30.456477	77000	78000	1000	223467	223
NODE_133_length_119589_cov_30.456477	78000	79000	1000	203205	203
NODE_133_length_119589_cov_30.456477	79000	80000	1000	208506	209
NODE_133_length_119589_cov_30.456477	80000	81000	1000	207219	207
NODE_133_length_119589_cov_30.456477	81000	82000	1000	212888	213
NODE_133_length_119589_cov_30.456477	82000	83000	1000	227217	227
NODE_133_length_119589_cov_30.456477	83000	84000	1000	207625	208
NODE_133_length_119589_cov_30.456477	84000	85000	1000	207673	208
NODE_133_length_119589_cov_30.456477	85000	86000	1000	206699	207
NODE_133_length_119589_cov_30.456477	86000	87000	1000	207465	207
NODE_133_length_119589_cov_30.456477	87000	88000	1000	216478	216
NODE_133_length_119589_cov_30.456477	88000	89000	1000	204255	204
NODE_133_length_119589_cov_30.456477	89000	90000	1000	208326	208
NODE_133_length_119589_cov_30.456477	90000	91000	1000	213976	214
NODE_133_length_119589_cov_30.456477	91000	92000	1000	200825	201
NODE_133_length_119589_cov_30.456477	92000	93000	1000	196732	197
NODE_133_length_119589_cov_30.456477	93000	94000	1000	227175	227
NODE_133_length_119589_cov_30.456477	94000	95000	1000	214773	215
NODE_133_length_119589_cov_30.456477	95000	96000	1000	224641	225
NODE_133_length_119589_cov_30.456477	96000	97000	1000	215226	215
NODE_133_length_119589_cov_30.456477	97000	98000	1000	216663	217
NODE_133_length_119589_cov_30.456477	98000	99000	1000	231707	232
NODE_133_length_119589_cov_30.456477	99000	100000	1000	197976	198
NODE_133_length_119589_cov_30.456477	100000	101000	1000	230399	230
NODE_133_length_119589_cov_30.456477	101000	102000	1000	232563	233
NODE_133_length_119589_cov_30.456477	102000	103000	1000	208691	209
NODE_133_length_119589_cov_30.456477	103000	104000	1000	206309	206
NODE_133_length_119589_cov_30.456477	104000	105000	1000	204338	204
NODE_133_length_119589_cov_30.456477	105000	106000	1000	217622	218
NODE_133_length_119589_cov_30.456477	106000	107000	1000	216255	216
NODE_133_length_119589_cov_30.456477	107000	108000	1000	222312	222
NODE_133_length_119589_cov_30.456477	108000	109000	1000	215440	215
NODE_133_length_119589_cov_30.456477	109000	110000	1000	212416	212
NODE_133_length_119589_cov_30.456477	110000	111000	1000	209470	209
NODE_133_length_119589_cov_30.456477	111000	112000	1000	213259	213
NODE_133_length_119589_cov_30.456477	112000	113000	1000	220811	221
NODE_133_length_119589_cov_30.456477	113000	114000	1000	201543	202
NODE_133_length_119589_cov_30.456477	114000	115000	1000	203147	203
NODE_133_length_119589_cov_30.456477	115000	116000	1000	212457	212
NODE_133_length_119589_cov_30.456477	116000	117000	1000	224578	225
NODE_133_length_119589_cov_30.456477	117000	118000	1000	226564	227
NODE_133_length_119589_cov_30.456477	118000	119000	1000	205804	206
NODE_133_length_119589_cov_30.456477	119000	119589	589	117171	199
NODE_1341_length_22272_cov_30.464149	0	1000	1000	206528	207
NODE_1341_length_22272_cov_30.464149	1000	2000	1000	211223	211
NODE_1341_length_22272_cov_30.464149	2000	3000	1000	210003	210
NODE_1341_length_22272_cov_30.464149	3000	4000	1000	211700	212
NODE_1341_length_22272_cov_30.464149	4000	5000	1000	222650	223
NODE_1341_length_22272_cov_30.464149	5000	6000	1000	203084	203
NODE_1341_length_22272_cov_30.464149	6000	7000	1000	205654	206
NODE_1341_length_22272_cov_30.464149	7000	8000	1000	218478	218
NODE_1341_length_22272_cov_30.464149	8000	9000	1000	222035	222
NODE_1341_length_22272_cov_30.464149	9000	10000	1000	204557	205
NODE_1341_length_22272_cov_30.464149	10000	11000	1000	200904	201
NODE_1341_length_22272_cov_30.464149	11000	12000	1000	218978	219
NODE_1341_length_22272_cov_30.464149	12000	13000	1000	215498	215
NODE_1341_length_22272_cov_30.464149	13000	14000	1000	200501	201
NODE_1341_length_22272_cov_30.464149	14000	15000	1000	208723	209
NODE_1341_length_22272_cov_30.464149	15000	16000	1000	202147	202
NODE_1341_length_22272_cov_30.464149	16000	17000	1000	222691	223
NODE_1341_length_22272_cov_30.464149	17000	18000	1000	211656	212
NODE_1341_length_22272_cov_30.464149	18000	19000	1000	216757	217
NODE_1341_length_22272_cov_30.464149	19000	20000	1000	205763	206
NODE_1341_length_22272_cov_30.464149	20000	21000	1000	213727	214
NODE_1341_length_22272_cov_30.464149	21000	22000	1000	213915	214
NODE_1341_length_22272_cov_30.464149	22000	22272	272	112618	414
NODE_1348_length_22204_cov_29.698321	0	1000	1000	228977	229
NODE_1348_length_22204_cov_29.698321	1000	2000	1000	260237	260
NODE_1348_length_22204_cov_29.698321	2000	3000	1000	216695	217
NODE_1348_length_22204_cov_29.698321	3000	4000	1000	220553	221
NODE_1348_length_22204_cov_29.698321	4000	5000	1000	225389	225
NODE_1348_length_22204_cov_29.698321	5000	6000	1000	226175	226
NODE_1348_length_22204_cov_29.698321	6000	7000	1000	228138	228
NODE_1348_length_22204_cov_29.698321	7000	8000	1000	220948	221
NODE_1348_length_22204_cov_29.698321	8000	9000	1000	217467	217
NODE_1348_length_22204_cov_29.698321	9000	10000	1000	204674	205
NODE_1348_length_22204_cov_29.698321	10000	11000	1000	235123	235
NODE_1348_length_22204_cov_29.698321	11000	12000	1000	223341	223
NODE_1348_length_22204_cov_29.698321	12000	13000	1000	213703	214
NODE_1348_length_22204_cov_29.698321	13000	14000	1000	207132	207
NODE_1348_length_22204_cov_29.698321	14000	15000	1000	191426	191
NODE_1348_length_22204_cov_29.698321	15000	16000	1000	211481	211
NODE_1348_length_22204_cov_29.698321	16000	17000	1000	200822	201
NODE_1348_length_22204_cov_29.698321	17000	18000	1000	197882	198
NODE_1348_length_22204_cov_29.698321	18000	19000	1000	212391	212
NODE_1348_length_22204_cov_29.698321	19000	20000	1000	214063	214
NODE_1348_length_22204_cov_29.698321	20000	21000	1000	205451	205
NODE_1348_length_22204_cov_29.698321	21000	22000	1000	214660	215
NODE_1348_length_22204_cov_29.698321	22000	22204	204	50441	247
NODE_134_length_118515_cov_30.999882	0	1000	1000	202742	203
NODE_134_length_118515_cov_30.999882	1000	2000	1000	218588	219
NODE_134_length_118515_cov_30.999882	2000	3000	1000	215870	216
NODE_134_length_118515_cov_30.999882	3000	4000	1000	224466	224
NODE_134_length_118515_cov_30.999882	4000	5000	1000	241812	242
NODE_134_length_118515_cov_30.999882	5000	6000	1000	217173	217
NODE_134_length_118515_cov_30.999882	6000	7000	1000	200540	201
NODE_134_length_118515_cov_30.999882	7000	8000	1000	227202	227
NODE_134_length_118515_cov_30.999882	8000	9000	1000	205881	206
NODE_134_length_118515_cov_30.999882	9000	10000	1000	227045	227
NODE_134_length_118515_cov_30.999882	10000	11000	1000	207678	208
NODE_134_length_118515_cov_30.999882	11000	12000	1000	190491	190
NODE_134_length_118515_cov_30.999882	12000	13000	1000	199331	199
NODE_134_length_118515_cov_30.999882	13000	14000	1000	227463	227
NODE_134_length_118515_cov_30.999882	14000	15000	1000	281629	282
NODE_134_length_118515_cov_30.999882	15000	16000	1000	199349	199
NODE_134_length_118515_cov_30.999882	16000	17000	1000	200128	200
NODE_134_length_118515_cov_30.999882	17000	18000	1000	212224	212
NODE_134_length_118515_cov_30.999882	18000	19000	1000	200667	201
NODE_134_length_118515_cov_30.999882	19000	20000	1000	193845	194
NODE_134_length_118515_cov_30.999882	20000	21000	1000	220821	221
NODE_134_length_118515_cov_30.999882	21000	22000	1000	210043	210
NODE_134_length_118515_cov_30.999882	22000	23000	1000	196292	196
NODE_134_length_118515_cov_30.999882	23000	24000	1000	212478	212
NODE_134_length_118515_cov_30.999882	24000	25000	1000	236931	237
NODE_134_length_118515_cov_30.999882	25000	26000	1000	205484	205
NODE_134_length_118515_cov_30.999882	26000	27000	1000	210928	211
NODE_134_length_118515_cov_30.999882	27000	28000	1000	208740	209
NODE_134_length_118515_cov_30.999882	28000	29000	1000	207364	207
NODE_134_length_118515_cov_30.999882	29000	30000	1000	208136	208
NODE_134_length_118515_cov_30.999882	30000	31000	1000	194001	194
NODE_134_length_118515_cov_30.999882	31000	32000	1000	203147	203
NODE_134_length_118515_cov_30.999882	32000	33000	1000	150511	151
NODE_134_length_118515_cov_30.999882	33000	34000	1000	191078	191
NODE_134_length_118515_cov_30.999882	34000	35000	1000	196470	196
NODE_134_length_118515_cov_30.999882	35000	36000	1000	208805	209
NODE_134_length_118515_cov_30.999882	36000	37000	1000	197742	198
NODE_134_length_118515_cov_30.999882	37000	38000	1000	220634	221
NODE_134_length_118515_cov_30.999882	38000	39000	1000	212194	212
NODE_134_length_118515_cov_30.999882	39000	40000	1000	215746	216
NODE_134_length_118515_cov_30.999882	40000	41000	1000	229258	229
NODE_134_length_118515_cov_30.999882	41000	42000	1000	228927	229
NODE_134_length_118515_cov_30.999882	42000	43000	1000	206067	206
NODE_134_length_118515_cov_30.999882	43000	44000	1000	210730	211
NODE_134_length_118515_cov_30.999882	44000	45000	1000	222500	223
NODE_134_length_118515_cov_30.999882	45000	46000	1000	216306	216
NODE_134_length_118515_cov_30.999882	46000	47000	1000	230890	231
NODE_134_length_118515_cov_30.999882	47000	48000	1000	216345	216
NODE_134_length_118515_cov_30.999882	48000	49000	1000	213213	213
NODE_134_length_118515_cov_30.999882	49000	50000	1000	191501	192
NODE_134_length_118515_cov_30.999882	50000	51000	1000	204846	205
NODE_134_length_118515_cov_30.999882	51000	52000	1000	207419	207
NODE_134_length_118515_cov_30.999882	52000	53000	1000	204802	205
NODE_134_length_118515_cov_30.999882	53000	54000	1000	223963	224
NODE_134_length_118515_cov_30.999882	54000	55000	1000	226645	227
NODE_134_length_118515_cov_30.999882	55000	56000	1000	216358	216
NODE_134_length_118515_cov_30.999882	56000	57000	1000	184192	184
NODE_134_length_118515_cov_30.999882	57000	58000	1000	216350	216
NODE_134_length_118515_cov_30.999882	58000	59000	1000	208011	208
NODE_134_length_118515_cov_30.999882	59000	60000	1000	217792	218
NODE_134_length_118515_cov_30.999882	60000	61000	1000	223255	223
NODE_134_length_118515_cov_30.999882	61000	62000	1000	228030	228
NODE_134_length_118515_cov_30.999882	62000	63000	1000	213569	214
NODE_134_length_118515_cov_30.999882	63000	64000	1000	223688	224
NODE_134_length_118515_cov_30.999882	64000	65000	1000	220417	220
NODE_134_length_118515_cov_30.999882	65000	66000	1000	201673	202
NODE_134_length_118515_cov_30.999882	66000	67000	1000	288912	289
NODE_134_length_118515_cov_30.999882	67000	68000	1000	239176	239
NODE_134_length_118515_cov_30.999882	68000	69000	1000	214985	215
NODE_134_length_118515_cov_30.999882	69000	70000	1000	210195	210
NODE_134_length_118515_cov_30.999882	70000	71000	1000	204469	204
NODE_134_length_118515_cov_30.999882	71000	72000	1000	208035	208
NODE_134_length_118515_cov_30.999882	72000	73000	1000	222190	222
NODE_134_length_118515_cov_30.999882	73000	74000	1000	228563	229
NODE_134_length_118515_cov_30.999882	74000	75000	1000	214551	215
NODE_134_length_118515_cov_30.999882	75000	76000	1000	212343	212
NODE_134_length_118515_cov_30.999882	76000	77000	1000	214042	214
NODE_134_length_118515_cov_30.999882	77000	78000	1000	217105	217
NODE_134_length_118515_cov_30.999882	78000	79000	1000	221922	222
NODE_134_length_118515_cov_30.999882	79000	80000	1000	203525	204
NODE_134_length_118515_cov_30.999882	80000	81000	1000	223106	223
NODE_134_length_118515_cov_30.999882	81000	82000	1000	214889	215
NODE_134_length_118515_cov_30.999882	82000	83000	1000	224970	225
NODE_134_length_118515_cov_30.999882	83000	84000	1000	222594	223
NODE_134_length_118515_cov_30.999882	84000	85000	1000	197952	198
NODE_134_length_118515_cov_30.999882	85000	86000	1000	199321	199
NODE_134_length_118515_cov_30.999882	86000	87000	1000	219916	220
NODE_134_length_118515_cov_30.999882	87000	88000	1000	220424	220
NODE_134_length_118515_cov_30.999882	88000	89000	1000	230106	230
NODE_134_length_118515_cov_30.999882	89000	90000	1000	209240	209
NODE_134_length_118515_cov_30.999882	90000	91000	1000	215582	216
NODE_134_length_118515_cov_30.999882	91000	92000	1000	204433	204
NODE_134_length_118515_cov_30.999882	92000	93000	1000	165529	166
NODE_134_length_118515_cov_30.999882	93000	94000	1000	218311	218
NODE_134_length_118515_cov_30.999882	94000	95000	1000	194456	194
NODE_134_length_118515_cov_30.999882	95000	96000	1000	203857	204
NODE_134_length_118515_cov_30.999882	96000	97000	1000	207894	208
NODE_134_length_118515_cov_30.999882	97000	98000	1000	200074	200
NODE_134_length_118515_cov_30.999882	98000	99000	1000	225758	226
NODE_134_length_118515_cov_30.999882	99000	100000	1000	242829	243
NODE_134_length_118515_cov_30.999882	100000	101000	1000	198030	198
NODE_134_length_118515_cov_30.999882	101000	102000	1000	215234	215
NODE_134_length_118515_cov_30.999882	102000	103000	1000	219664	220
NODE_134_length_118515_cov_30.999882	103000	104000	1000	209543	210
NODE_134_length_118515_cov_30.999882	104000	105000	1000	197482	197
NODE_134_length_118515_cov_30.999882	105000	106000	1000	216932	217
NODE_134_length_118515_cov_30.999882	106000	107000	1000	223152	223
NODE_134_length_118515_cov_30.999882	107000	108000	1000	225101	225
NODE_134_length_118515_cov_30.999882	108000	109000	1000	223800	224
NODE_134_length_118515_cov_30.999882	109000	110000	1000	214827	215
NODE_134_length_118515_cov_30.999882	110000	111000	1000	191602	192
NODE_134_length_118515_cov_30.999882	111000	112000	1000	201665	202
NODE_134_length_118515_cov_30.999882	112000	113000	1000	208666	209
NODE_134_length_118515_cov_30.999882	113000	114000	1000	200551	201
NODE_134_length_118515_cov_30.999882	114000	115000	1000	211682	212
NODE_134_length_118515_cov_30.999882	115000	116000	1000	230542	231
NODE_134_length_118515_cov_30.999882	116000	117000	1000	220559	221
NODE_134_length_118515_cov_30.999882	117000	118000	1000	212899	213
NODE_134_length_118515_cov_30.999882	118000	118515	515	114228	222
NODE_135_length_117788_cov_30.982435	0	1000	1000	364076	364
NODE_135_length_117788_cov_30.982435	1000	2000	1000	253444	253
NODE_135_length_117788_cov_30.982435	2000	3000	1000	216269	216
NODE_135_length_117788_cov_30.982435	3000	4000	1000	222932	223
NODE_135_length_117788_cov_30.982435	4000	5000	1000	203737	204
NODE_135_length_117788_cov_30.982435	5000	6000	1000	215036	215
NODE_135_length_117788_cov_30.982435	6000	7000	1000	190095	190
NODE_135_length_117788_cov_30.982435	7000	8000	1000	199875	200
NODE_135_length_117788_cov_30.982435	8000	9000	1000	197233	197
NODE_135_length_117788_cov_30.982435	9000	10000	1000	201470	201
NODE_135_length_117788_cov_30.982435	10000	11000	1000	213723	214
NODE_135_length_117788_cov_30.982435	11000	12000	1000	213518	214
NODE_135_length_117788_cov_30.982435	12000	13000	1000	216610	217
NODE_135_length_117788_cov_30.982435	13000	14000	1000	217267	217
NODE_135_length_117788_cov_30.982435	14000	15000	1000	200201	200
NODE_135_length_117788_cov_30.982435	15000	16000	1000	196652	197
NODE_135_length_117788_cov_30.982435	16000	17000	1000	210402	210
NODE_135_length_117788_cov_30.982435	17000	18000	1000	217113	217
NODE_135_length_117788_cov_30.982435	18000	19000	1000	197095	197
NODE_135_length_117788_cov_30.982435	19000	20000	1000	183432	183
NODE_135_length_117788_cov_30.982435	20000	21000	1000	190362	190
NODE_135_length_117788_cov_30.982435	21000	22000	1000	216809	217
